frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
0.000214,0.00369,105,10.5.126.152,10.5.126.84,40605,1883,0x00000018,0.0,37,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,10:23:00:04:4d:51:54:54:04:02:00:3c:00:17:37:30:32:34:66:37:37:62:35:35:61:36:34:65:64:38:62:34:30:33:64:33:64,37,512,0x00001142,7024f77b55a64ed8b403d3d,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0x00000002,0.0,0x00000010,60.0,35,0.0,1,0.0,0.0,0,0.0,4.0,0.0,6,64,environmentMonitoring,0
2.3e-05,0.003713,72,10.5.126.84,10.5.126.152,1883,40605,0x00000018,2.3e-05,4,38,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,20:02:00:00,4,512,0x00001121,0,0.0,0x00000000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000020,0.0,2,0.0,2,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.949017,0.95273,85,10.5.126.151,10.5.126.84,40629,1883,0x00000018,0.952677,17,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30,17,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,20.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
2.7e-05,0.952757,84,10.5.126.155,10.5.126.84,45093,1883,0x00000018,0.952607,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:38:34:33,16,512,0x00001130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1843.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,0.952765,80,10.5.126.132,10.5.126.84,45681,1883,0x00000018,0.952554,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:33:37,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,137.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,0.952773,80,10.5.126.136,10.5.126.84,41065,1883,0x00000018,0.952494,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:03:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,0.95278,83,10.5.126.153,10.5.126.84,35089,1883,0x00000018,0.952443,15,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:2d:33:36,15,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,-36.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,0.952788,79,10.5.126.157,10.5.126.84,39989,1883,0x00000018,0.95235,11,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:04:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
0.000416,0.953204,83,10.5.126.153,10.5.126.84,45639,1883,0x00000018,0.953088,15,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:31:30:35,15,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,105.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
1.2e-05,0.953216,84,10.5.126.134,10.5.126.84,39785,1883,0x00000018,0.952975,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:38:39,16,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,889.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,0.953224,84,10.5.126.155,10.5.126.84,44119,1883,0x00000018,0.952859,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:32:32,16,512,0x00001130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1922.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,0.953231,84,10.5.126.134,10.5.126.84,37923,1883,0x00000018,0.952729,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:39:32,16,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,892.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,0.953238,80,10.5.126.152,10.5.126.84,45805,1883,0x00000018,0.952666,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:37:35,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,275.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,0.953246,83,10.5.126.133,10.5.126.84,44793,1883,0x00000018,0.952614,15,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0d:00:08:48:75:6d:69:64:69:74:79:31:34:36,15,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,13,146.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,0.953253,84,10.5.126.154,10.5.126.84,36031,1883,0x00000018,0.952563,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:32:36,16,512,0x0000112f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,926.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,0.95326,84,10.5.126.135,10.5.126.84,37919,1883,0x00000018,0.952515,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:37:36:30,16,512,0x0000111c,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1760.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
1.6e-05,0.953276,79,10.5.126.157,10.5.126.84,37755,1883,0x00000018,0.953095,11,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:02:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
9e-06,0.953285,80,10.5.126.132,10.5.126.84,34215,1883,0x00000018,0.952812,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:33:36:35,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,365.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,0.953292,80,10.5.126.156,10.5.126.84,37003,1883,0x00000018,0.95269,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:06:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
7e-06,0.953299,85,10.5.126.131,10.5.126.84,46077,1883,0x00000018,0.952581,17,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:31,17,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,21.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
1.5e-05,0.953314,85,10.5.126.151,10.5.126.84,35151,1883,0x00000018,0.953006,17,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30,17,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,20.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
8e-06,0.953322,79,10.5.126.137,10.5.126.84,33045,1883,0x00000018,0.95266,11,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:07:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
1.4e-05,0.953336,80,10.5.126.136,10.5.126.84,34429,1883,0x00000018,0.952805,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:05:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.4e-05,0.95335,84,10.5.126.154,10.5.126.84,43673,1883,0x00000018,0.950353,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:30:37,16,512,0x0000112f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,907.0,3,0.0,0.0,Barometer,9.0,0.0,0.0,6,64,environmentMonitoring,0
0.000121,0.953471,72,10.5.126.84,10.5.126.156,1883,37003,0x00000018,0.000179,4,50,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:06,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.2e-05,0.953493,72,10.5.126.84,10.5.126.157,1883,37755,0x00000018,0.000217,4,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:02,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,0.953519,72,10.5.126.84,10.5.126.136,1883,41065,0x00000018,0.000746,4,50,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:03,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
1.2e-05,0.953531,72,10.5.126.84,10.5.126.137,1883,33045,0x00000018,0.000209,4,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:07,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.8e-05,0.953559,72,10.5.126.84,10.5.126.157,1883,39989,0x00000018,0.000771,4,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:04,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.9e-05,0.953588,72,10.5.126.84,10.5.126.136,1883,34429,0x00000018,0.000252,4,50,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:05,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000519,0.954107,84,10.5.126.135,10.5.126.84,38619,1883,0x00000018,0.951073,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:37:31:30,16,512,0x0000111c,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1710.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
5.7e-05,0.954164,79,10.5.126.137,10.5.126.84,38017,1883,0x00000018,0.951072,11,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:09:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,0.95419,72,10.5.126.84,10.5.126.137,1883,38017,0x00000018,2.6e-05,4,49,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:09,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.7e-05,0.954217,82,10.5.126.133,10.5.126.84,46179,1883,0x00000018,0.950741,14,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0c:00:08:48:75:6d:69:64:69:74:79:38:36,14,512,0x00001118,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,12,86.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
6e-05,0.954277,80,10.5.126.156,10.5.126.84,38481,1883,0x00000018,0.951214,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:08:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.5e-05,0.954302,72,10.5.126.84,10.5.126.156,1883,38481,0x00000018,2.5e-05,4,50,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:08,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.6e-05,0.954328,80,10.5.126.152,10.5.126.84,40605,1883,0x00000018,0.950615,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:38:37,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,187.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
5.5e-05,0.954383,85,10.5.126.131,10.5.126.84,41505,1883,0x00000018,0.950939,17,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33,17,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,23.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
2.866593,3.820976,79,10.5.126.157,10.5.126.84,37755,1883,0x00000018,2.867483,11,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:0a:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
6.7e-05,3.821043,72,10.5.126.84,10.5.126.157,1883,37755,0x00000018,6.7e-05,4,60,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:0a,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
3.5e-05,3.821078,80,10.5.126.136,10.5.126.84,41065,1883,0x00000018,2.867559,12,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:0b:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2e-05,3.821098,72,10.5.126.84,10.5.126.136,1883,41065,0x00000018,2e-05,4,62,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:0b,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.2e-05,3.82112,80,10.5.126.132,10.5.126.84,34215,1883,0x00000018,2.867835,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:33:39:31,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,391.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
3.3e-05,3.821153,80,10.5.126.152,10.5.126.84,45805,1883,0x00000018,2.867915,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:32:33:37,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,237.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
3.2e-05,3.821185,79,10.5.126.137,10.5.126.84,33045,1883,0x00000018,2.867654,11,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:0f:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
1.8e-05,3.821203,72,10.5.126.84,10.5.126.137,1883,33045,0x00000018,1.8e-05,4,60,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:0f,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.1e-05,3.821224,79,10.5.126.137,10.5.126.84,38017,1883,0x00000018,2.867034,11,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:11:30,11,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
1.8e-05,3.821242,72,10.5.126.84,10.5.126.137,1883,38017,0x00000018,1.8e-05,4,60,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:11,4,512,0x00001112,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
6.4e-05,3.821306,80,10.5.126.132,10.5.126.84,45681,1883,0x00000018,2.868541,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:31:33,12,512,0x00001115,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,113.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
3.6e-05,3.821342,80,10.5.126.136,10.5.126.84,34429,1883,0x00000018,2.867754,12,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:0d:30,12,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.9e-05,3.821361,72,10.5.126.84,10.5.126.136,1883,34429,0x00000018,1.9e-05,4,62,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:0d,4,512,0x00001111,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2e-05,3.821381,80,10.5.126.156,10.5.126.84,38481,1883,0x00000018,2.867079,12,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:10:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
1.8e-05,3.821399,72,10.5.126.84,10.5.126.156,1883,38481,0x00000018,1.8e-05,4,62,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:10,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
4.1e-05,3.82144,79,10.5.126.157,10.5.126.84,39989,1883,0x00000018,2.867881,11,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:0c:30,11,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9,0.0,3,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
2e-05,3.82146,72,10.5.126.84,10.5.126.157,1883,39989,0x00000018,2e-05,4,60,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:0c,4,512,0x00001126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.1e-05,3.821481,80,10.5.126.152,10.5.126.84,40605,1883,0x00000018,2.867153,12,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:05:43:6f:47:61:73:31:37:30,12,512,0x00001129,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10,170.0,3,0.0,0.0,CoGas,5.0,0.0,0.0,6,64,environmentMonitoring,0
4.6e-05,3.821527,80,10.5.126.156,10.5.126.84,37003,1883,0x00000018,2.868056,12,9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:00:0e:30,12,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10,0.0,3,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
2.1e-05,3.821548,72,10.5.126.84,10.5.126.156,1883,37003,0x00000018,2.1e-05,4,62,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:00:0e,4,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2,0.0,4,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.004965,5.826513,85,10.5.126.151,10.5.126.84,40629,1883,0x00000018,4.873783,17,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33,17,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,23.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
0.001923,5.828436,84,10.5.126.155,10.5.126.84,45093,1883,0x00000018,4.875679,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:37:34:31,16,512,0x00001130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1741.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
7.7e-05,5.828513,85,10.5.126.151,10.5.126.84,35151,1883,0x00000018,4.875199,17,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:32,17,512,0x0000112d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,22.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
4.8e-05,5.828561,84,10.5.126.155,10.5.126.84,44119,1883,0x00000018,4.875337,16,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0e:00:08:53:6f:6c:61:72:52:61:64:31:36:37:35,16,512,0x00001130,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,14,1675.0,3,0.0,0.0,SolarRad,8.0,0.0,0.0,6,64,environmentMonitoring,0
4.6e-05,5.828607,82,10.5.126.133,10.5.126.84,44793,1883,0x00000018,4.875361,14,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0c:00:08:48:75:6d:69:64:69:74:79:36:36,14,512,0x00001118,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,12,66.0,3,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
4.4e-05,5.828651,85,10.5.126.131,10.5.126.84,46077,1883,0x00000018,4.875352,17,5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:31,17,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15,21.0,3,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
